team_id,game_length,fouls_committed,fouls_3q_committed,opp_tib,opp_3q_tib,ft_allowed,ft_3q_allowed,fouls_against,fouls_3q_against,own_tib,own_3q_tib,ft_gained,ft_3q_gained,win,opp_percent_tib,own_percent_tib,opp_percent_3q_tib,own_percent_3q_tib,game_id,off_points_p,off_poss_p,off_tov_p,def_points_p,def_poss_p,def_tov_p,off_points_np,off_poss_np,off_tov_np,def_points_np,def_poss_np,def_tov_np
1610612749,2880,18,12,913,624,2,0,16,13,651,599,4,4,1,0.3170138888888889,0.22604166666666667,0.28888888888888886,0.2773148148148148,0022100001,23,24.36096,3,37,33.340160000000004,3,104,79.99296,4,67,65.35296,9
1610612751,2880,16,13,651,599,4,4,18,12,913,624,2,0,0,0.22604166666666667,0.3170138888888889,0.2773148148148148,0.28888888888888886,0022100001,37,33.340160000000004,3,23,24.36096,3,67,65.35296,9,104,79.99296,4
1610612747,2880,22,15,698,653,10,4,16,13,495,495,4,4,0,0.2423611111111111,0.171875,0.3023148148148148,0.22916666666666666,0022100002,21,20.027520000000003,3,43,31.153919999999996,1,93,92.56384,14,78,80.30528,16
1610612744,2880,16,13,495,495,4,4,22,15,698,653,10,4,1,0.171875,0.2423611111111111,0.22916666666666666,0.3023148148148148,0022100002,43,31.153919999999996,1,21,20.027520000000003,3,78,80.30528,16,93,92.56384,14
1610612766,2880,18,12,859,549,8,4,23,15,1374,934,10,6,1,0.2982638888888889,0.47708333333333336,0.25416666666666665,0.4324074074074074,0022100003,59,50.908159999999995,2,51,33.45728,2,64,61.21472,6,71,72.49727999999999,14
1610612754,2880,23,15,1374,934,10,6,18,12,859,549,8,4,0,0.47708333333333336,0.2982638888888889,0.4324074074074074,0.25416666666666665,0022100003,51,33.45728,2,59,50.908159999999995,2,71,72.49727999999999,14,64,61.21472,6
1610612765,2880,15,10,317,268,8,2,16,12,378,213,0,0,0,0.11006944444444444,0.13125,0.12407407407407407,0.09861111111111111,0022100004,15,15.92832,1,15,16.0064,4,73,82.3744,15,79,82.1792,13
1610612741,2880,16,12,378,213,0,0,15,10,317,268,8,2,1,0.13125,0.11006944444444444,0.09861111111111111,0.12407407407407407,0022100004,15,16.0064,4,15,15.92832,1,79,82.1792,13,73,82.3744,15
1610612752,3480,20,13,217,133,4,4,21,15,557,344,4,2,1,0.06235632183908046,0.1600574712643678,0.06157407407407407,0.15925925925925927,0022100005,32,27.718400000000003,5,17,10.57984,2,106,96.11648,12,117,116.41728,16
1610612738,3480,21,15,557,344,4,2,20,13,217,133,4,4,0,0.1600574712643678,0.06235632183908046,0.15925925925925927,0.06157407407407407,0022100005,17,10.57984,2,32,27.718400000000003,5,117,116.41728,16,106,96.11648,12
